benchmark,parameters,threads,warps,cores,configuration,status,cycles,dynamic_instructions,issued_instructions,active_lane_instructions,simd_utilization,vx_yield_count,subgroup_switch_count,watchdog_switch_count,peak_live_split_contexts,normalized_time,normalized_instructions,wall_seconds,notes
lclist,"{""local"":32,""percent"":0,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",4,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lclist,"{""local"":32,""percent"":0,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",4,8,1,ITS,,,,,,,,,,,,,,
lclist,"{""local"":32,""percent"":0,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",4,8,1,SCS,PASS,395281,63614,63614,117057,0.4600284528562895,9438,2429,0,3,0.8054466541690439,0.380007407318909,6.197,
lclist,"{""local"":32,""percent"":100,""resources"":128,""rounds"":1,""size"":128,""stride"":1}",4,8,1,IPDOM_SW,PASS,3664066,929663,929663,1008103,0.27109366512381367,0,0,0,0,1.0,1.0,35.854,
lclist,"{""local"":32,""percent"":100,""resources"":128,""rounds"":1,""size"":128,""stride"":1}",4,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lclist,"{""local"":32,""percent"":100,""resources"":128,""rounds"":1,""size"":128,""stride"":1}",4,8,1,ITS,,,,,,,,,,,,,,
lclist,"{""local"":32,""percent"":100,""resources"":128,""rounds"":1,""size"":128,""stride"":1}",4,8,1,SCS,PASS,3510656,286339,286339,313832,0.2740038904934361,27734,21839,0,4,0.9581312127019546,0.30800300754144244,31.897,
lclist,"{""local"":32,""percent"":100,""resources"":32,""rounds"":1,""size"":128,""stride"":1}",4,8,1,IPDOM_SW,PASS,1058845,280327,280327,358767,0.3199540179861376,0,0,0,0,1.0,1.0,9.338,
lclist,"{""local"":32,""percent"":100,""resources"":32,""rounds"":1,""size"":128,""stride"":1}",4,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lclist,"{""local"":32,""percent"":100,""resources"":32,""rounds"":1,""size"":128,""stride"":1}",4,8,1,ITS,,,,,,,,,,,,,,
lclist,"{""local"":32,""percent"":100,""resources"":32,""rounds"":1,""size"":128,""stride"":1}",4,8,1,SCS,PASS,1013644,106847,106847,154835,0.36228204816232557,12727,7674,0,4,0.9573110323040672,0.38115129830519356,12.045,
lclist,"{""local"":32,""percent"":100,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",4,8,1,IPDOM_SW,PASS,520886,175420,175420,253860,0.3617888496180595,0,0,0,0,1.0,1.0,7.885,
lclist,"{""local"":32,""percent"":100,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",4,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.017,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lclist,"{""local"":32,""percent"":100,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",4,8,1,ITS,,,,,,,,,,,,,,
lclist,"{""local"":32,""percent"":100,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",4,8,1,SCS,PASS,402028,63149,63149,112777,0.4464718364503001,9217,2553,0,4,0.7718157139950008,0.3599874586706191,6.431,
lclist,"{""local"":32,""percent"":50,""resources"":128,""rounds"":1,""size"":128,""stride"":1}",4,8,1,IPDOM_SW,PASS,3670972,924884,924884,1003276,0.2711896843279806,0,0,0,0,1.0,1.0,32.798,
lclist,"{""local"":32,""percent"":50,""resources"":128,""rounds"":1,""size"":128,""stride"":1}",4,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lclist,"{""local"":32,""percent"":50,""resources"":128,""rounds"":1,""size"":128,""stride"":1}",4,8,1,ITS,,,,,,,,,,,,,,
lclist,"{""local"":32,""percent"":50,""resources"":128,""rounds"":1,""size"":128,""stride"":1}",4,8,1,SCS,PASS,3511871,280589,280589,306062,0.27269600732744337,26648,21170,0,4,0.9566597075651898,0.3033775046384195,27.223,
lclist,"{""local"":32,""percent"":50,""resources"":32,""rounds"":1,""size"":128,""stride"":1}",4,8,1,IPDOM_SW,PASS,1069586,280367,280367,358759,0.319901236593465,0,0,0,0,1.0,1.0,14.503,
lclist,"{""local"":32,""percent"":50,""resources"":32,""rounds"":1,""size"":128,""stride"":1}",4,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lclist,"{""local"":32,""percent"":50,""resources"":32,""rounds"":1,""size"":128,""stride"":1}",4,8,1,ITS,,,,,,,,,,,,,,
lclist,"{""local"":32,""percent"":50,""resources"":32,""rounds"":1,""size"":128,""stride"":1}",4,8,1,SCS,PASS,1006105,109267,109267,158780,0.363284431713143,13275,8013,0,4,0.9406489987714873,0.3897284630502163,13.641,
lclist,"{""local"":32,""percent"":50,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",4,8,1,IPDOM_SW,PASS,513909,173751,173751,252143,0.36279359543254425,0,0,0,0,1.0,1.0,7.835,
lclist,"{""local"":32,""percent"":50,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",4,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lclist,"{""local"":32,""percent"":50,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",4,8,1,ITS,,,,,,,,,,,,,,
lclist,"{""local"":32,""percent"":50,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",4,8,1,SCS,PASS,393142,63099,63099,113992,0.4516394871551055,9271,2450,0,3,0.7650031425797175,0.3631576221144051,6.231,
lockht,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":128,""stride"":1}",4,8,1,IPDOM_SW,PASS,82909,28560,28560,105368,0.9223389355742297,0,0,0,0,1.0,1.0,1.97,
lockht,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":128,""stride"":1}",4,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.034,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lockht,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":128,""stride"":1}",4,8,1,ITS,,,,,,,,,,,,,,
lockht,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":128,""stride"":1}",4,8,1,SCS,PASS,92002,16497,16497,40555,0.6145814390495241,2437,384,0,2,1.1096744623623491,0.577626050420168,2.622,
lockht,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":512,""stride"":1}",4,8,1,IPDOM_SW,PASS,321685,111408,111408,410360,0.9208494901622863,0,0,0,0,1.0,1.0,5.222,
lockht,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":512,""stride"":1}",4,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lockht,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":512,""stride"":1}",4,8,1,ITS,,,,,,,,,,,,,,
lockht,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":512,""stride"":1}",4,8,1,SCS,PASS,355106,63808,63808,150130,0.588209942326981,9864,1536,0,2,1.1038935604706468,0.5727416343530087,5.823,
