benchmark,parameters,threads,warps,cores,configuration,status,cycles,dynamic_instructions,issued_instructions,active_lane_instructions,simd_utilization,vx_yield_count,subgroup_switch_count,watchdog_switch_count,peak_live_split_contexts,normalized_time,normalized_instructions,wall_seconds,notes
am_fg,"{""local"":32,""percent"":25,""resources"":32,""rounds"":4,""size"":256,""stride"":1}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
am_fg,"{""local"":32,""percent"":25,""resources"":32,""rounds"":4,""size"":256,""stride"":1}",16,8,1,ITS,,,,,,,,,,,,,,
am_fg,"{""local"":32,""percent"":25,""resources"":32,""rounds"":4,""size"":256,""stride"":1}",16,8,1,SCS,PASS,51692,2792,2792,37472,0.8388252148997135,52,40,0,2,0.4862703780702332,0.1530701754385965,3.274,
am_fg,"{""local"":32,""percent"":25,""resources"":8,""rounds"":4,""size"":256,""stride"":1}",16,8,1,IPDOM_SW,PASS,115181,20032,20032,197504,0.6162140575079872,0,0,0,0,1.0,1.0,4.326,
am_fg,"{""local"":32,""percent"":25,""resources"":8,""rounds"":4,""size"":256,""stride"":1}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
am_fg,"{""local"":32,""percent"":25,""resources"":8,""rounds"":4,""size"":256,""stride"":1}",16,8,1,ITS,,,,,,,,,,,,,,
am_fg,"{""local"":32,""percent"":25,""resources"":8,""rounds"":4,""size"":256,""stride"":1}",16,8,1,SCS,PASS,64724,4107,4107,48952,0.7449476503530558,315,258,0,2,0.561932957692675,0.20502196485623003,3.774,
atm,"{""local"":32,""percent"":100,""resources"":2,""rounds"":4,""size"":256,""stride"":1}",16,8,1,IPDOM_SW,PASS,1003486,320064,320064,522952,0.10211863877224556,0,0,0,0,1.0,1.0,24.377,
atm,"{""local"":32,""percent"":100,""resources"":2,""rounds"":4,""size"":256,""stride"":1}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
atm,"{""local"":32,""percent"":100,""resources"":2,""rounds"":4,""size"":256,""stride"":1}",16,8,1,ITS,,,,,,,,,,,,,,
atm,"{""local"":32,""percent"":100,""resources"":2,""rounds"":4,""size"":256,""stride"":1}",16,8,1,SCS,PASS,2139336,547812,547812,1204322,0.13740138040057537,105916,103167,0,13,2.131904182021473,1.7115701859628074,47.936,
atm,"{""local"":32,""percent"":100,""resources"":32,""rounds"":4,""size"":256,""stride"":1}",16,8,1,IPDOM_SW,PASS,622072,79928,79928,282816,0.22114903413071765,0,0,0,0,1.0,1.0,14.239,
atm,"{""local"":32,""percent"":100,""resources"":32,""rounds"":4,""size"":256,""stride"":1}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
atm,"{""local"":32,""percent"":100,""resources"":32,""rounds"":4,""size"":256,""stride"":1}",16,8,1,ITS,,,,,,,,,,,,,,
atm,"{""local"":32,""percent"":100,""resources"":32,""rounds"":4,""size"":256,""stride"":1}",16,8,1,SCS,PASS,850364,147480,147480,342082,0.14496965690263086,26272,19503,0,13,1.3669864581591842,1.845160644580122,23.724,
atm,"{""local"":32,""percent"":100,""resources"":8,""rounds"":4,""size"":256,""stride"":1}",16,8,1,IPDOM_SW,PASS,697454,142764,142764,345652,0.15132141156033735,0,0,0,0,1.0,1.0,18.512,
atm,"{""local"":32,""percent"":100,""resources"":8,""rounds"":4,""size"":256,""stride"":1}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.017,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
atm,"{""local"":32,""percent"":100,""resources"":8,""rounds"":4,""size"":256,""stride"":1}",16,8,1,ITS,,,,,,,,,,,,,,
atm,"{""local"":32,""percent"":100,""resources"":8,""rounds"":4,""size"":256,""stride"":1}",16,8,1,SCS,PASS,1495514,308215,308215,850627,0.17249059098356667,58015,49834,0,7,2.1442475059287065,2.1589126110223864,37.915,
atomicreduce,"{""args"":""-n1024""}",16,8,1,IPDOM_SW,PASS,75844,44952,44952,44952,0.0625,0,0,0,0,1.0,1.0,4.227,
atomicreduce,"{""args"":""-n1024""}",16,8,1,IPDOM_native,PASS,75844,44952,44952,44952,0.0625,0,0,0,0,1.0,1.0,4.277,
atomicreduce,"{""args"":""-n1024""}",16,8,1,ITS,,,,,,,,,,,,,,
atomicreduce,"{""args"":""-n1024""}",16,8,1,SCS,PASS,75844,44952,44952,44952,0.0625,0,0,0,1,1.0,1.0,4.429,
bh_st,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":128,""stride"":1}",16,8,1,IPDOM_SW,PASS,59389,20073,20073,126011,0.3923522891446221,0,0,0,0,1.0,1.0,3.424,
bh_st,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":128,""stride"":1}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.034,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
bh_st,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":128,""stride"":1}",16,8,1,ITS,,,,,,,,,,,,,,
bh_st,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":128,""stride"":1}",16,8,1,SCS,PASS,35278,2845,2845,38067,0.8362697715289983,126,16,0,3,0.5940157268180977,0.14173267573357246,2.372,
bh_st,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":256,""stride"":1}",16,8,1,IPDOM_SW,PASS,104137,42188,42188,240990,0.35701799089788566,0,0,0,0,1.0,1.0,4.979,
bh_st,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":256,""stride"":1}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
bh_st,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":256,""stride"":1}",16,8,1,ITS,,,,,,,,,,,,,,
bh_st,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":256,""stride"":1}",16,8,1,SCS,PASS,45691,3945,3945,53102,0.8412864385297846,138,12,0,3,0.438758558437443,0.09351000284441073,3.225,
bh_st,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":512,""stride"":1}",16,8,1,IPDOM_SW,PASS,201638,91920,91920,476450,0.32395697345517843,0,0,0,0,1.0,1.0,5.78,
bh_st,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":512,""stride"":1}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.017,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
bh_st,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":512,""stride"":1}",16,8,1,ITS,,,,,,,,,,,,,,
bh_st,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":512,""stride"":1}",16,8,1,SCS,PASS,64547,6201,6201,82222,0.8287171423963877,154,12,0,3,0.32011327229986414,0.06746083550913838,2.974,
cp_ds,"{""local"":32,""percent"":100,""resources"":16,""rounds"":2,""size"":512,""stride"":1}",16,8,1,IPDOM_SW,PASS,706273,148731,148731,537827,0.22600659916224594,0,0,0,0,1.0,1.0,19.016,
cp_ds,"{""local"":32,""percent"":100,""resources"":16,""rounds"":2,""size"":512,""stride"":1}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.017,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
cp_ds,"{""local"":32,""percent"":100,""resources"":16,""rounds"":2,""size"":512,""stride"":1}",16,8,1,ITS,,,,,,,,,,,,,,
cp_ds,"{""local"":32,""percent"":100,""resources"":16,""rounds"":2,""size"":512,""stride"":1}",16,8,1,SCS,PASS,1198910,284313,284313,590171,0.12973619743029688,47391,20610,0,8,1.6975163994659288,1.9115920689029187,29.19,
cp_ds,"{""local"":32,""percent"":100,""resources"":256,""rounds"":2,""size"":512,""stride"":1}",16,8,1,IPDOM_SW,PASS,680180,117208,117208,506304,0.2699815712238072,0,0,0,0,1.0,1.0,18.464,
cp_ds,"{""local"":32,""percent"":100,""resources"":256,""rounds"":2,""size"":512,""stride"":1}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.034,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
cp_ds,"{""local"":32,""percent"":100,""resources"":256,""rounds"":2,""size"":512,""stride"":1}",16,8,1,ITS,,,,,,,,,,,,,,
cp_ds,"{""local"":32,""percent"":100,""resources"":256,""rounds"":2,""size"":512,""stride"":1}",16,8,1,SCS,PASS,410491,38753,38753,161962,0.26120880964054394,2163,1948,0,4,0.6035034843717839,0.3306344276841171,9.89,
cp_ds,"{""local"":32,""percent"":100,""resources"":64,""rounds"":2,""size"":512,""stride"":1}",16,8,1,IPDOM_SW,PASS,678493,118100,118100,507196,0.2684144792548688,0,0,0,0,1.0,1.0,19.966,
cp_ds,"{""local"":32,""percent"":100,""resources"":64,""rounds"":2,""size"":512,""stride"":1}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
cp_ds,"{""local"":32,""percent"":100,""resources"":64,""rounds"":2,""size"":512,""stride"":1}",16,8,1,ITS,,,,,,,,,,,,,,
cp_ds,"{""local"":32,""percent"":100,""resources"":64,""rounds"":2,""size"":512,""stride"":1}",16,8,1,SCS,PASS,697928,111443,111443,375411,0.21053980510215986,14102,9905,0,6,1.028644363316939,0.9436325148179509,19.715,
histogram,"{""args"":""-n1024""}",16,8,1,IPDOM_SW,PASS,83785,53144,53144,53144,0.0625,0,0,0,0,1.0,1.0,4.679,
histogram,"{""args"":""-n1024""}",16,8,1,IPDOM_native,PASS,83785,53144,53144,53144,0.0625,0,0,0,0,1.0,1.0,4.679,
histogram,"{""args"":""-n1024""}",16,8,1,ITS,,,,,,,,,,,,,,
histogram,"{""args"":""-n1024""}",16,8,1,SCS,PASS,83785,53144,53144,53144,0.0625,0,0,0,1,1.0,1.0,4.679,
lclist,"{""local"":32,""percent"":0,""resources"":128,""rounds"":1,""size"":128,""stride"":1}",16,8,1,IPDOM_SW,PASS,2463630,902452,902452,1010796,0.07000344616666593,0,0,0,0,1.0,1.0,57.808,
lclist,"{""local"":32,""percent"":0,""resources"":128,""rounds"":1,""size"":128,""stride"":1}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.017,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lclist,"{""local"":32,""percent"":0,""resources"":128,""rounds"":1,""size"":128,""stride"":1}",16,8,1,ITS,,,,,,,,,,,,,,
lclist,"{""local"":32,""percent"":0,""resources"":128,""rounds"":1,""size"":128,""stride"":1}",16,8,1,SCS,PASS,2726837,314152,314152,597102,0.11879241577325626,33655,32255,0,9,1.1068370656307969,0.34810937313009443,56.807,
lclist,"{""local"":32,""percent"":0,""resources"":32,""rounds"":1,""size"":128,""stride"":1}",16,8,1,IPDOM_SW,PASS,727168,266449,266449,374793,0.0879138690706289,0,0,0,0,1.0,1.0,22.485,
lclist,"{""local"":32,""percent"":0,""resources"":32,""rounds"":1,""size"":128,""stride"":1}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lclist,"{""local"":32,""percent"":0,""resources"":32,""rounds"":1,""size"":128,""stride"":1}",16,8,1,ITS,,,,,,,,,,,,,,
lclist,"{""local"":32,""percent"":0,""resources"":32,""rounds"":1,""size"":128,""stride"":1}",16,8,1,SCS,PASS,915407,113140,113140,415915,0.22975682782393494,14344,10737,0,5,1.2588659016898434,0.4246215973788605,24.628,
lclist,"{""local"":32,""percent"":0,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",16,8,1,IPDOM_SW,PASS,440511,172030,172030,280374,0.10186232052548974,0,0,0,0,1.0,1.0,10.692,
lclist,"{""local"":32,""percent"":0,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lclist,"{""local"":32,""percent"":0,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",16,8,1,ITS,,,,,,,,,,,,,,
lclist,"{""local"":32,""percent"":0,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",16,8,1,SCS,PASS,522629,63447,63447,369917,0.3643956767065425,9635,3003,0,4,1.186415322205348,0.3688135790269139,15.1,
lclist,"{""local"":32,""percent"":100,""resources"":128,""rounds"":1,""size"":128,""stride"":1}",16,8,1,IPDOM_SW,PASS,2483203,912310,912310,1020774,0.06993058828687618,0,0,0,0,1.0,1.0,54.804,
lclist,"{""local"":32,""percent"":100,""resources"":128,""rounds"":1,""size"":128,""stride"":1}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lclist,"{""local"":32,""percent"":100,""resources"":128,""rounds"":1,""size"":128,""stride"":1}",16,8,1,ITS,,,,,,,,,,,,,,
lclist,"{""local"":32,""percent"":100,""resources"":128,""rounds"":1,""size"":128,""stride"":1}",16,8,1,SCS,PASS,2675613,298352,298352,564912,0.11834008151445273,30367,28721,0,8,1.077484603554361,0.3270291896394866,59.166,
lclist,"{""local"":32,""percent"":100,""resources"":32,""rounds"":1,""size"":128,""stride"":1}",16,8,1,IPDOM_SW,PASS,729185,270162,270162,378626,0.08759235199620968,0,0,0,0,1.0,1.0,20.166,
lclist,"{""local"":32,""percent"":100,""resources"":32,""rounds"":1,""size"":128,""stride"":1}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.017,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lclist,"{""local"":32,""percent"":100,""resources"":32,""rounds"":1,""size"":128,""stride"":1}",16,8,1,ITS,,,,,,,,,,,,,,
lclist,"{""local"":32,""percent"":100,""resources"":32,""rounds"":1,""size"":128,""stride"":1}",16,8,1,SCS,PASS,943929,116390,116390,445410,0.23917969756851964,14866,11139,0,5,1.294498652605306,0.4308155847232401,22.171,
lclist,"{""local"":32,""percent"":100,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",16,8,1,IPDOM_SW,PASS,449613,177779,177779,286243,0.10063161284516169,0,0,0,0,1.0,1.0,13.484,
lclist,"{""local"":32,""percent"":100,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.017,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lclist,"{""local"":32,""percent"":100,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",16,8,1,ITS,,,,,,,,,,,,,,
lclist,"{""local"":32,""percent"":100,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",16,8,1,SCS,PASS,524776,63352,63352,376322,0.3712609704508145,9488,3109,0,3,1.1671726573742307,0.35635255007621824,16.242,
lclist,"{""local"":32,""percent"":50,""resources"":128,""rounds"":1,""size"":128,""stride"":1}",16,8,1,IPDOM_SW,PASS,2460991,908726,908726,1017130,0.06995576774517291,0,0,0,0,1.0,1.0,55.856,
lclist,"{""local"":32,""percent"":50,""resources"":128,""rounds"":1,""size"":128,""stride"":1}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lclist,"{""local"":32,""percent"":50,""resources"":128,""rounds"":1,""size"":128,""stride"":1}",16,8,1,ITS,,,,,,,,,,,,,,
lclist,"{""local"":32,""percent"":50,""resources"":128,""rounds"":1,""size"":128,""stride"":1}",16,8,1,SCS,PASS,2701156,311337,311337,595427,0.11953024375515921,33028,31159,0,8,1.0975887355947258,0.3426082229406884,55.337,
lclist,"{""local"":32,""percent"":50,""resources"":32,""rounds"":1,""size"":128,""stride"":1}",16,8,1,IPDOM_SW,PASS,733947,270034,270034,378438,0.08759035899183065,0,0,0,0,1.0,1.0,20.518,
lclist,"{""local"":32,""percent"":50,""resources"":32,""rounds"":1,""size"":128,""stride"":1}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lclist,"{""local"":32,""percent"":50,""resources"":32,""rounds"":1,""size"":128,""stride"":1}",16,8,1,ITS,,,,,,,,,,,,,,
lclist,"{""local"":32,""percent"":50,""resources"":32,""rounds"":1,""size"":128,""stride"":1}",16,8,1,SCS,PASS,920164,108575,108575,418300,0.24078977665208381,13367,10555,0,5,1.2537199552556246,0.40207899745957915,23.375,
lclist,"{""local"":32,""percent"":50,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",16,8,1,IPDOM_SW,PASS,444735,171642,171642,280046,0.10197314759790727,0,0,0,0,1.0,1.0,11.889,
lclist,"{""local"":32,""percent"":50,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.017,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lclist,"{""local"":32,""percent"":50,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",16,8,1,ITS,,,,,,,,,,,,,,
lclist,"{""local"":32,""percent"":50,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",16,8,1,SCS,PASS,541259,61902,61902,386387,0.3901196649542826,9262,3112,0,5,1.2170371119880379,0.36064599573530953,16.857,
lockht,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":128,""stride"":1}",16,8,1,IPDOM_SW,PASS,78057,15464,15464,121888,0.4926280393171236,0,0,0,0,1.0,1.0,3.323,
lockht,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":128,""stride"":1}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lockht,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":128,""stride"":1}",16,8,1,ITS,,,,,,,,,,,,,,
lockht,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":128,""stride"":1}",16,8,1,SCS,PASS,160995,15515,15515,130950,0.5275136964228166,2519,480,0,2,2.0625312271801377,1.0032979824107604,6.833,
lockht,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":512,""stride"":1}",16,8,1,IPDOM_SW,PASS,247528,56932,56932,441228,0.4843804890044263,0,0,0,0,1.0,1.0,7.982,
lockht,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":512,""stride"":1}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lockht,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":512,""stride"":1}",16,8,1,ITS,,,,,,,,,,,,,,
lockht,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":512,""stride"":1}",16,8,1,SCS,PASS,522083,62065,62065,424175,0.42714794973012166,10629,1920,0,2,2.1091876474580653,1.0901601911051781,13.649,
lockht,"{""local"":32,""percent"":100,""resources"":64,""rounds"":1,""size"":128,""stride"":1}",16,8,1,IPDOM_SW,PASS,64667,9800,9800,116224,0.7412244897959184,0,0,0,0,1.0,1.0,3.725,
lockht,"{""local"":32,""percent"":100,""resources"":64,""rounds"":1,""size"":128,""stride"":1}",16,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
