benchmark,parameters,threads,warps,cores,configuration,status,cycles,dynamic_instructions,issued_instructions,active_lane_instructions,simd_utilization,vx_yield_count,subgroup_switch_count,watchdog_switch_count,peak_live_split_contexts,normalized_time,normalized_instructions,wall_seconds,notes
atm,"{""local"":32,""percent"":100,""resources"":2,""rounds"":4,""size"":256,""stride"":1}",32,8,1,IPDOM_SW,PASS,518184,200368,200368,424296,0.06617448894034976,0,0,0,0,1.0,1.0,2.724,
atm,"{""local"":32,""percent"":100,""resources"":2,""rounds"":4,""size"":256,""stride"":1}",32,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
atm,"{""local"":32,""percent"":100,""resources"":2,""rounds"":4,""size"":256,""stride"":1}",32,8,1,ITS,,,,,,,,,,,,,,
atm,"{""local"":32,""percent"":100,""resources"":2,""rounds"":4,""size"":256,""stride"":1}",32,8,1,SCS,PASS,1446839,516700,516700,2080222,0.12581176214437778,99812,98506,1,12,2.792133682244145,2.578755090633235,8.635,
atm,"{""local"":32,""percent"":100,""resources"":32,""rounds"":4,""size"":256,""stride"":1}",32,8,1,IPDOM_SW,PASS,193291,69368,69368,293296,0.13212864721485412,0,0,0,0,1.0,1.0,2.271,
atm,"{""local"":32,""percent"":100,""resources"":32,""rounds"":4,""size"":256,""stride"":1}",32,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
atm,"{""local"":32,""percent"":100,""resources"":32,""rounds"":4,""size"":256,""stride"":1}",32,8,1,ITS,,,,,,,,,,,,,,
atm,"{""local"":32,""percent"":100,""resources"":32,""rounds"":4,""size"":256,""stride"":1}",32,8,1,SCS,PASS,607078,201023,201023,945807,0.1470302838481169,36695,35060,0,14,3.1407463358356056,2.8979212316918463,4.778,
atm,"{""local"":32,""percent"":100,""resources"":8,""rounds"":4,""size"":256,""stride"":1}",32,8,1,IPDOM_SW,PASS,287227,107228,107228,331156,0.09651047301078076,0,0,0,0,1.0,1.0,2.672,
atm,"{""local"":32,""percent"":100,""resources"":8,""rounds"":4,""size"":256,""stride"":1}",32,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
atm,"{""local"":32,""percent"":100,""resources"":8,""rounds"":4,""size"":256,""stride"":1}",32,8,1,ITS,,,,,,,,,,,,,,
atm,"{""local"":32,""percent"":100,""resources"":8,""rounds"":4,""size"":256,""stride"":1}",32,8,1,SCS,PASS,1192796,413717,413717,1803862,0.13625422088045694,79231,77417,1,11,4.15279900566451,3.858292610139143,5.128,
atomicreduce,"{""args"":""-n1024""}",32,8,1,IPDOM_SW,PASS,69486,44952,44952,44952,0.03125,0,0,0,0,1.0,1.0,1.87,
atomicreduce,"{""args"":""-n1024""}",32,8,1,IPDOM_native,PASS,69486,44952,44952,44952,0.03125,0,0,0,0,1.0,1.0,1.72,
atomicreduce,"{""args"":""-n1024""}",32,8,1,ITS,,,,,,,,,,,,,,
atomicreduce,"{""args"":""-n1024""}",32,8,1,SCS,PASS,69683,44952,44952,44952,0.03125,0,0,0,1,1.002835103474081,1.0,1.971,
bh_st,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":128,""stride"":1}",32,8,1,IPDOM_SW,PASS,80150,16509,16509,126011,0.2385270912835423,0,0,0,0,1.0,1.0,1.77,
bh_st,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":128,""stride"":1}",32,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
bh_st,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":128,""stride"":1}",32,8,1,ITS,,,,,,,,,,,,,,
bh_st,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":128,""stride"":1}",32,8,1,SCS,PASS,31632,2262,2262,41282,0.5703194076038903,87,61,7,14,0.39466001247660637,0.13701617299654734,1.519,
bh_st,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":256,""stride"":1}",32,8,1,IPDOM_SW,PASS,111132,35980,35980,255710,0.22209387159533073,0,0,0,0,1.0,1.0,2.222,
bh_st,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":256,""stride"":1}",32,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
bh_st,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":256,""stride"":1}",32,8,1,ITS,,,,,,,,,,,,,,
bh_st,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":256,""stride"":1}",32,8,1,SCS,PASS,54840,3935,3935,86402,0.6861658195679796,190,77,12,14,0.4934672281611057,0.10936631461923291,1.921,
bh_st,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":512,""stride"":1}",32,8,1,IPDOM_SW,PASS,194964,79504,79504,491170,0.19306025482994565,0,0,0,0,1.0,1.0,2.071,
bh_st,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":512,""stride"":1}",32,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
bh_st,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":512,""stride"":1}",32,8,1,ITS,,,,,,,,,,,,,,
bh_st,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":512,""stride"":1}",32,8,1,SCS,PASS,61998,5316,5316,118632,0.6973758465011287,219,93,18,14,0.31799716870806916,0.06686456027369692,1.77,
cp_ds,"{""local"":32,""percent"":100,""resources"":16,""rounds"":2,""size"":512,""stride"":1}",32,8,1,IPDOM_SW,PASS,312613,129982,129982,546342,0.1313503985167177,0,0,0,0,1.0,1.0,2.973,
cp_ds,"{""local"":32,""percent"":100,""resources"":16,""rounds"":2,""size"":512,""stride"":1}",32,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
cp_ds,"{""local"":32,""percent"":100,""resources"":16,""rounds"":2,""size"":512,""stride"":1}",32,8,1,ITS,,,,,,,,,,,,,,
cp_ds,"{""local"":32,""percent"":100,""resources"":16,""rounds"":2,""size"":512,""stride"":1}",32,8,1,SCS,PASS,811116,268078,268078,1390566,0.16209904393497415,43468,35403,0,10,2.5946329807141737,2.0624240279423303,5.98,
cp_ds,"{""local"":32,""percent"":100,""resources"":256,""rounds"":2,""size"":512,""stride"":1}",32,8,1,IPDOM_SW,PASS,243451,104664,104664,521024,0.15556447298020332,0,0,0,0,1.0,1.0,2.371,
cp_ds,"{""local"":32,""percent"":100,""resources"":256,""rounds"":2,""size"":512,""stride"":1}",32,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
cp_ds,"{""local"":32,""percent"":100,""resources"":256,""rounds"":2,""size"":512,""stride"":1}",32,8,1,ITS,,,,,,,,,,,,,,
cp_ds,"{""local"":32,""percent"":100,""resources"":256,""rounds"":2,""size"":512,""stride"":1}",32,8,1,SCS,PASS,176621,33857,33857,278892,0.25741722538913664,2451,1644,1,4,0.7254889074187414,0.3234827638920737,2.522,
cp_ds,"{""local"":32,""percent"":100,""resources"":64,""rounds"":2,""size"":512,""stride"":1}",32,8,1,IPDOM_SW,PASS,286840,110252,110252,526612,0.14926373217719408,0,0,0,0,1.0,1.0,3.023,
cp_ds,"{""local"":32,""percent"":100,""resources"":64,""rounds"":2,""size"":512,""stride"":1}",32,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
cp_ds,"{""local"":32,""percent"":100,""resources"":64,""rounds"":2,""size"":512,""stride"":1}",32,8,1,ITS,,,,,,,,,,,,,,
cp_ds,"{""local"":32,""percent"":100,""resources"":64,""rounds"":2,""size"":512,""stride"":1}",32,8,1,SCS,PASS,445004,143870,143870,720251,0.15644570619309098,19000,15295,0,9,1.5514014781759866,1.304919638646011,3.825,
histogram,"{""args"":""-n1024""}",32,8,1,IPDOM_SW,PASS,78968,53144,53144,53144,0.03125,0,0,0,0,1.0,1.0,2.072,
histogram,"{""args"":""-n1024""}",32,8,1,IPDOM_native,PASS,78968,53144,53144,53144,0.03125,0,0,0,0,1.0,1.0,2.022,
histogram,"{""args"":""-n1024""}",32,8,1,ITS,,,,,,,,,,,,,,
histogram,"{""args"":""-n1024""}",32,8,1,SCS,PASS,79149,53144,53144,53144,0.03125,0,0,0,1,1.0022920676729814,1.0,1.971,
lclist,"{""local"":32,""percent"":0,""resources"":128,""rounds"":1,""size"":128,""stride"":1}",32,8,1,IPDOM_SW,PASS,3357356,892131,892131,1004095,0.03517192962692699,0,0,0,0,1.0,1.0,8.687,
lclist,"{""local"":32,""percent"":0,""resources"":128,""rounds"":1,""size"":128,""stride"":1}",32,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lclist,"{""local"":32,""percent"":0,""resources"":128,""rounds"":1,""size"":128,""stride"":1}",32,8,1,ITS,,,,,,,,,,,,,,
lclist,"{""local"":32,""percent"":0,""resources"":128,""rounds"":1,""size"":128,""stride"":1}",32,8,1,SCS,PASS,1101084,277505,277505,541937,0.061027841840687554,26456,25494,0,16,0.3279616460095385,0.3110585777200882,3.374,
lclist,"{""local"":32,""percent"":0,""resources"":32,""rounds"":1,""size"":128,""stride"":1}",32,8,1,IPDOM_SW,PASS,954436,244267,244267,356231,0.045573977450904135,0,0,0,0,1.0,1.0,3.675,
lclist,"{""local"":32,""percent"":0,""resources"":32,""rounds"":1,""size"":128,""stride"":1}",32,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lclist,"{""local"":32,""percent"":0,""resources"":32,""rounds"":1,""size"":128,""stride"":1}",32,8,1,ITS,,,,,,,,,,,,,,
lclist,"{""local"":32,""percent"":0,""resources"":32,""rounds"":1,""size"":128,""stride"":1}",32,8,1,SCS,PASS,381396,83883,83883,349225,0.1301012273046982,8623,8336,0,6,0.39960353549111727,0.3434070095428363,2.923,
lclist,"{""local"":32,""percent"":0,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",32,8,1,IPDOM_SW,PASS,418000,97436,97436,209400,0.06715946877950654,0,0,0,0,1.0,1.0,2.522,
lclist,"{""local"":32,""percent"":0,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",32,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.017,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lclist,"{""local"":32,""percent"":0,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",32,8,1,ITS,,,,,,,,,,,,,,
lclist,"{""local"":32,""percent"":0,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",32,8,1,SCS,PASS,214549,39170,39170,316262,0.25231522849119226,4910,3263,0,3,0.5132751196172248,0.4020074715710826,2.371,
lclist,"{""local"":32,""percent"":100,""resources"":128,""rounds"":1,""size"":128,""stride"":1}",32,8,1,IPDOM_SW,PASS,3386561,902023,902023,1014111,0.03513321583817708,0,0,0,0,1.0,1.0,5.78,
lclist,"{""local"":32,""percent"":100,""resources"":128,""rounds"":1,""size"":128,""stride"":1}",32,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lclist,"{""local"":32,""percent"":100,""resources"":128,""rounds"":1,""size"":128,""stride"":1}",32,8,1,ITS,,,,,,,,,,,,,,
lclist,"{""local"":32,""percent"":100,""resources"":128,""rounds"":1,""size"":128,""stride"":1}",32,8,1,SCS,PASS,1099180,278870,278870,546857,0.06128045774016567,26601,26232,0,16,0.3245711504975106,0.30916063115907244,4.778,
lclist,"{""local"":32,""percent"":100,""resources"":32,""rounds"":1,""size"":128,""stride"":1}",32,8,1,IPDOM_SW,PASS,962950,247679,247679,359767,0.045392297086147795,0,0,0,0,1.0,1.0,3.725,
lclist,"{""local"":32,""percent"":100,""resources"":32,""rounds"":1,""size"":128,""stride"":1}",32,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lclist,"{""local"":32,""percent"":100,""resources"":32,""rounds"":1,""size"":128,""stride"":1}",32,8,1,ITS,,,,,,,,,,,,,,
lclist,"{""local"":32,""percent"":100,""resources"":32,""rounds"":1,""size"":128,""stride"":1}",32,8,1,SCS,PASS,407674,88453,88453,381310,0.1347149050908392,9409,8868,0,6,0.42335946830053484,0.35712757238199444,2.872,
lclist,"{""local"":32,""percent"":100,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",32,8,1,IPDOM_SW,PASS,406140,98467,98467,210555,0.06682283150700234,0,0,0,0,1.0,1.0,2.573,
lclist,"{""local"":32,""percent"":100,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",32,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lclist,"{""local"":32,""percent"":100,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",32,8,1,ITS,,,,,,,,,,,,,,
lclist,"{""local"":32,""percent"":100,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",32,8,1,SCS,PASS,218553,40525,40525,322982,0.2490607649599013,5053,3267,0,4,0.5381223223518984,0.4115592025754821,2.472,
lclist,"{""local"":32,""percent"":50,""resources"":128,""rounds"":1,""size"":128,""stride"":1}",32,8,1,IPDOM_SW,PASS,3357269,896841,896841,1008867,0.03515349292683988,0,0,0,0,1.0,1.0,8.889,
lclist,"{""local"":32,""percent"":50,""resources"":128,""rounds"":1,""size"":128,""stride"":1}",32,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lclist,"{""local"":32,""percent"":50,""resources"":128,""rounds"":1,""size"":128,""stride"":1}",32,8,1,ITS,,,,,,,,,,,,,,
lclist,"{""local"":32,""percent"":50,""resources"":128,""rounds"":1,""size"":128,""stride"":1}",32,8,1,SCS,PASS,1087053,278830,278830,559817,0.06274174676326078,26657,26348,0,14,0.32379085500744803,0.31090237845950397,4.778,
lclist,"{""local"":32,""percent"":50,""resources"":32,""rounds"":1,""size"":128,""stride"":1}",32,8,1,IPDOM_SW,PASS,948717,246985,246985,359011,0.04542419074032836,0,0,0,0,1.0,1.0,3.773,
lclist,"{""local"":32,""percent"":50,""resources"":32,""rounds"":1,""size"":128,""stride"":1}",32,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lclist,"{""local"":32,""percent"":50,""resources"":32,""rounds"":1,""size"":128,""stride"":1}",32,8,1,ITS,,,,,,,,,,,,,,
lclist,"{""local"":32,""percent"":50,""resources"":32,""rounds"":1,""size"":128,""stride"":1}",32,8,1,SCS,PASS,371168,85828,85828,345315,0.12572929288810178,8948,8782,0,6,0.3912315263666615,0.34750288479057434,2.922,
lclist,"{""local"":32,""percent"":50,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",32,8,1,IPDOM_SW,PASS,415299,99283,99283,211309,0.06651094598269593,0,0,0,0,1.0,1.0,2.121,
lclist,"{""local"":32,""percent"":50,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",32,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lclist,"{""local"":32,""percent"":50,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",32,8,1,ITS,,,,,,,,,,,,,,
lclist,"{""local"":32,""percent"":50,""resources"":8,""rounds"":1,""size"":128,""stride"":1}",32,8,1,SCS,PASS,216690,40745,40745,332112,0.25471837035219047,5161,3194,0,3,0.5217686534280122,0.41039251432772983,2.37,
lockht,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":128,""stride"":1}",32,8,1,IPDOM_SW,PASS,46800,7340,7340,117320,0.4994891008174387,0,0,0,0,1.0,1.0,1.669,
lockht,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":128,""stride"":1}",32,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lockht,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":128,""stride"":1}",32,8,1,ITS,,,,,,,,,,,,,,
lockht,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":128,""stride"":1}",32,8,1,SCS,PASS,71619,9293,9293,128040,0.4305660174324761,1413,496,0,2,1.5303205128205128,1.2660762942779291,1.82,
lockht,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":512,""stride"":1}",32,8,1,IPDOM_SW,PASS,136184,42076,42076,453476,0.336798293564027,0,0,0,0,1.0,1.0,1.97,
lockht,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":512,""stride"":1}",32,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
lockht,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":512,""stride"":1}",32,8,1,ITS,,,,,,,,,,,,,,
lockht,"{""local"":32,""percent"":100,""resources"":1,""rounds"":1,""size"":512,""stride"":1}",32,8,1,SCS,PASS,303255,55917,55917,821530,0.45912356707262547,9585,1984,1,2,2.2268034424014567,1.3289523718984695,3.324,
lockht,"{""local"":32,""percent"":100,""resources"":64,""rounds"":1,""size"":128,""stride"":1}",32,8,1,IPDOM_SW,PASS,41438,6244,6244,116224,0.5816784112748238,0,0,0,0,1.0,1.0,1.67,
lockht,"{""local"":32,""percent"":100,""resources"":64,""rounds"":1,""size"":128,""stride"":1}",32,8,1,IPDOM_native,DEADLOCK,,,,,,,,,,,,20.033,Natural IPDOM has a same-warp holder/waiter dependency at the polling-loop reconvergence; observed nontermination after 20s. See README for the per-kernel dependency argument.
